title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
"유한메디카 비타민D 2000IU 임산부비타민D 골다공증 뼈 영양제 90캡슐, 2개",https://smartstore.naver.com/main/products/5157536050,https://shopping-phinf.pstatic.net/main_8270205/82702056973.2.jpg,18900,,루체메디,82702056973,2,유한메디카,유니쎌팜,식품,건강식품,비타민제,비타민D
더리얼(영양제) 더리얼 비타민D3 5000IU 성인 어린이 아기 임산부 맞춤형 영양관리 본품,https://link.gmarket.co.kr/gate/pcs?item-no=4490513144&sub-id=1003&service-code=10000003&lcd=100000068,https://shopping-phinf.pstatic.net/main_5832227/58322273050.jpg,19750,,G마켓,58322273050,2,,,식품,건강식품,비타민제,비타민D
"솔가 비타민D3 1000IU 313.1mg x 90정, 1개",https://search.shopping.naver.com/catalog/51929184049,https://shopping-phinf.pstatic.net/main_5192918/51929184049.20241213204454.jpg,9980,,네이버,51929184049,1,솔가,솔가,식품,건강식품,비타민제,비타민D
"닥터에디션 써니디 드롭스 400IU 6ml, 1개",https://search.shopping.naver.com/catalog/58709787124,https://shopping-phinf.pstatic.net/main_5870978/58709787124.20260129115118.jpg,32000,,네이버,58709787124,1,닥터에디션,,식품,건강식품,비타민제,비타민D
"종근당건강 닥터굿스 비타민D 4000IU 츄어블 1000mg x 90정, 2개",https://search.shopping.naver.com/catalog/51929528676,https://shopping-phinf.pstatic.net/main_5192952/51929528676.20241213220813.jpg,26000,,네이버,51929528676,1,종근당건강,종근당건강,식품,건강식품,비타민제,비타민D
"닥터린 유기농 비타민D1000IU 300mg x 60정, 3개",https://search.shopping.naver.com/catalog/51929501635,https://shopping-phinf.pstatic.net/main_5192950/51929501635.20241213220136.jpg,29400,,네이버,51929501635,1,닥터린,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
베러유 비타민D 1000iu 스프레이 임산부 청소년성인 액상비타민D3,https://smartstore.naver.com/main/products/4843409909,https://shopping-phinf.pstatic.net/main_8238793/82387933063.12.jpg,23680,,아이닥터샵,82387933063,2,베러유,,식품,건강식품,비타민제,비타민D
"3+1 포뉴 NAC 비타민D 1000 카제로템 450mg 60정, 4개",https://smartstore.naver.com/main/products/11130681726,https://shopping-phinf.pstatic.net/main_8867519/88675192048.1.jpg,60000,,포뉴,88675192048,2,포뉴,알피바이오,식품,건강식품,비타민제,비타민D
"루체메디 비타민D 5000IU 미니 150mg x 90캡슐, 2개",https://search.shopping.naver.com/catalog/57408240737,https://shopping-phinf.pstatic.net/main_5740824/57408240737.20251028115630.jpg,18900,,네이버,57408240737,1,루체메디,유니쎌팜,식품,건강식품,비타민제,비타민D
"동화약품 고함량 활성화 비타민D3 5000IU 영양제 150mg x 180캡슐, 2개",https://search.shopping.naver.com/catalog/51929358836,https://shopping-phinf.pstatic.net/main_5192935/51929358836.20241213211753.jpg,39650,,네이버,51929358836,1,동화약품,우리바이오,식품,건강식품,비타민제,비타민D
"셀가 유기농 비타민D 1000IU 350mg x 60정, 1개",https://search.shopping.naver.com/catalog/51929177359,https://shopping-phinf.pstatic.net/main_5192917/51929177359.20241213204539.jpg,22430,,네이버,51929177359,1,셀가,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
다나음 비타민D 베이비드롭 500IU 9.9ml,https://search.shopping.naver.com/catalog/19391247097,https://shopping-phinf.pstatic.net/main_1939124/19391247097.20190521150025.jpg,13800,,네이버,19391247097,1,다나음,뉴트리바이오텍,식품,건강식품,비타민제,비타민D
"닥터스베스트 비타민D3 5000IU 360정, 1개",https://search.shopping.naver.com/catalog/53599534011,https://shopping-phinf.pstatic.net/main_5359953/53599534011.20250317171607.jpg,12400,,네이버,53599534011,1,닥터스베스트,닥터스베스트,식품,건강식품,비타민제,비타민D
"아워뉴트리 메가 비타민D3 2000IU 츄어블 1000mg x 60정, 1개",https://search.shopping.naver.com/catalog/56542080613,https://shopping-phinf.pstatic.net/main_5654208/56542080613.20250901110943.jpg,22900,,네이버,56542080613,1,아워뉴트리,콜마비앤에이치,식품,건강식품,비타민제,비타민D
"[3+1] 뉴트리모어 퓨어 비타민D 1000IU 임신 준비 부부 영양제 30캡슐, 4개",https://smartstore.naver.com/main/products/12737077198,https://shopping-phinf.pstatic.net/main_9028158/90281588142.2.jpg,42000,,뉴트리 모어,90281588142,2,뉴트리모어,알피바이오,식품,건강식품,비타민제,비타민D
"뉴트리가든 비타민D3 5000IU 150mg x 180캡슐, 1개",https://search.shopping.naver.com/catalog/51929509394,https://shopping-phinf.pstatic.net/main_5192950/51929509394.20250214100412.jpg,12500,,네이버,51929509394,1,뉴트리가든,네추럴라이프뉴트리션,식품,건강식품,비타민제,비타민D
"에스더포뮬러 여에스더 비타민D 1000IU 130mg x 90캡슐, 3개",https://search.shopping.naver.com/catalog/51929535682,https://shopping-phinf.pstatic.net/main_5192953/51929535682.20250912142159.jpg,26700,,네이버,51929535682,1,에스더포뮬러,큐어라벨,식품,건강식품,비타민제,비타민D
"메디트리 비타민D 4000IU 아연 츄어블 1000mg x 90캡슐, 2개",https://search.shopping.naver.com/catalog/51929214658,https://shopping-phinf.pstatic.net/main_5192921/51929214658.20250314180118.jpg,17200,,네이버,51929214658,1,메디트리,웰레스트,식품,건강식품,비타민제,비타민D
더리얼(영양제) 더리얼 비타민D3 5000IU 6개월 비타민디3 180캡슐 1개 비타민D,https://link.gmarket.co.kr/gate/pcs?item-no=2034865673&sub-id=1003&service-code=10000003&lcd=100000068,https://shopping-phinf.pstatic.net/main_5428383/54283838712.2.jpg,23950,,G마켓,54283838712,2,,,식품,건강식품,비타민제,비타민D
"뉴트리코어 유기농 비타민D 2000IU 300mg x 60정, 1개",https://search.shopping.naver.com/catalog/51929501534,https://shopping-phinf.pstatic.net/main_5192950/51929501534.20241213221357.jpg,61500,,네이버,51929501534,1,뉴트리코어,위너웰,식품,건강식품,비타민제,비타민D
"닥터에디션 써니디 드롭스 1000IU 6ml, 1개",https://search.shopping.naver.com/catalog/58709646208,https://shopping-phinf.pstatic.net/main_5870964/58709646208.20260129113753.jpg,39500,,네이버,58709646208,1,닥터에디션,,식품,건강식품,비타민제,비타민D
"락티브 베베 키즈 츄어블 비타민D3 1000IU 1000mg x 60캡슐, 4개",https://search.shopping.naver.com/catalog/51929186768,https://shopping-phinf.pstatic.net/main_5192918/51929186768.20241213204352.jpg,49290,,네이버,51929186768,1,락티브,엠에스바이오텍,식품,건강식품,비타민제,비타민D
"다나음 비타민D3 2000IU 130mg x 60캡슐, 1개",https://search.shopping.naver.com/catalog/51929233992,https://shopping-phinf.pstatic.net/main_5192923/51929233992.20241213205540.jpg,18000,,네이버,51929233992,1,다나음,,식품,건강식품,비타민제,비타민D
"내츄럴플러스 유기농 프리미엄 비타민D 2000IU 300mg x 60정, 1개",https://search.shopping.naver.com/catalog/51929532455,https://shopping-phinf.pstatic.net/main_5192953/51929532455.20250909131351.jpg,10270,,네이버,51929532455,1,내츄럴플러스,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
"닥터트루 프리미엄 유기농 비타민D 3000IU 300mg x 60정, 1개",https://search.shopping.naver.com/catalog/51929301074,https://shopping-phinf.pstatic.net/main_5192930/51929301074.20250730145712.jpg,29660,,네이버,51929301074,1,닥터트루,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
"종근당건강 아임비타 비타민D 2000IU 600mg x 60캡슐, 3개",https://search.shopping.naver.com/catalog/51929602938,https://shopping-phinf.pstatic.net/main_5192960/51929602938.20241213222137.jpg,28600,,네이버,51929602938,1,종근당건강,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
프로엑티브 듀오,https://smartstore.naver.com/main/products/5848729224,https://shopping-phinf.pstatic.net/main_8339322/83393228638.8.jpg,44000,,전립상회,83393228638,2,,유유헬스케어,식품,건강식품,비타민제,비타민D
"닥터에디션 써니디 연질캡슐1000IU 130mg x 100캡슐, 1개",https://search.shopping.naver.com/catalog/51929225499,https://shopping-phinf.pstatic.net/main_5192922/51929225499.20241213210437.jpg,31000,,네이버,51929225499,1,,알피바이오,식품,건강식품,비타민제,비타민D
"헬퓨 비건 비타민D3 2000IU 100mg x 60캡슐, 3개",https://search.shopping.naver.com/catalog/55713290011,https://shopping-phinf.pstatic.net/main_5571329/55713290011.20251217160124.jpg,36000,,네이버,55713290011,1,헬퓨,노바렉스,식품,건강식품,비타민제,비타민D
닥터썬데이 비타민D 베이비 400IU 유아 임산부 어린이 아기 액상 (12개월분),https://smartstore.naver.com/main/products/6130733797,https://shopping-phinf.pstatic.net/main_8367523/83675233285.7.jpg,17900,,센트럴팜,83675233285,3,닥터썬데이D,코스맥스엔비티,식품,건강식품,비타민제,비타민D
더리얼 비타민D3 5000IU (180캡슐/6개월분),https://shopping.naver.com/outlink/itemdetail/5263559384,https://shopping-phinf.pstatic.net/main_8280808/82808081946.3.jpg,16900,,The Real,82808081946,3,더리얼,필인터파마,식품,건강식품,비타민제,비타민D
"연세 키즈텐 어린이 유아 비타민D 아연 비타민C 츄어블 1000IU 90정, 1개",https://smartstore.naver.com/main/products/8390912158,https://shopping-phinf.pstatic.net/main_8593541/85935412481.14.jpg,19000,,키즈텐,85935412481,3,키즈텐,한미양행,식품,건강식품,비타민제,비타민D
"[네이버 단독]고려은단 메가도스D 비타민D3 4000IU 180정, 2개 (1년분)",https://smartstore.naver.com/main/products/11585234218,https://shopping-phinf.pstatic.net/main_8912974/89129744624.4.jpg,31900,,고려은단몰,89129744624,3,고려은단,고려은단헬스케어,식품,건강식품,비타민제,비타민D
"비타도스D 비타민D3 5000IU 고함량 DSM 스위스산 고용량 30캡슐, 1개",https://smartstore.naver.com/main/products/12405626516,https://shopping-phinf.pstatic.net/main_8995013/89950137241.37.jpg,3700,,닥터가,89950137241,3,닥터가,,식품,건강식품,비타민제,비타민D
"고려은단 메가도스D 비타민D3 2000IU 츄어블 90정, 1개 (3개월분)",https://smartstore.naver.com/main/products/5228873034,https://shopping-phinf.pstatic.net/main_8277339/82773395277.19.jpg,9900,,고려은단몰,82773395277,3,고려은단,고려은단헬스케어,식품,건강식품,비타민제,비타민D
프리솔라 비타민D 2000IU 2개월분 성인 어린이 임산부,https://smartstore.naver.com/main/products/5465475218,https://shopping-phinf.pstatic.net/main_8300996/83009969694.2.jpg,22500,,프리솔라,83009969694,3,프리솔라,알피바이오,식품,건강식품,비타민제,비타민D
뉴네이처 인생 비타민 D3 5000 IU 180캡슐 6개월분 1일1캡슐,https://smartstore.naver.com/main/products/12417712408,https://shopping-phinf.pstatic.net/main_8996222/89962223133.jpg,40900,,아이팜몰,89962223133,3,뉴네이처,우리바이오,식품,건강식품,비타민제,비타민D
"[2개월] 뉴트리코어 유기농 비타민D 1000IU 성인 어린이 유아 WCS 노케스템 60정, 1개",https://smartstore.naver.com/main/products/2229754696,https://shopping-phinf.pstatic.net/main_1245924/12459246807.31.jpg,48000,,뉴트리코어,12459246807,3,뉴트리코어,위너웰,식품,건강식품,비타민제,비타민D
"[3개월분] 종근당건강 임산부비타민D 어린이비타민D 2000IU 90캡슐, 1개",https://smartstore.naver.com/main/products/4503234734,https://shopping-phinf.pstatic.net/main_8204775/82047757682.12.jpg,10000,,메디트리 공식 스토어,82047757682,3,종근당건강,종근당건강,식품,건강식품,비타민제,비타민D
"고려은단 메가도스D 비타민D3 4000IU 120정, 1개 (4개월분)",https://smartstore.naver.com/main/products/6453294174,https://shopping-phinf.pstatic.net/main_8399779/83997794507.13.jpg,12900,,고려은단몰,83997794507,3,고려은단,고려은단헬스케어,식품,건강식품,비타민제,비타민D
"솔가 비타민D3 1000 90정, 1개",https://smartstore.naver.com/main/products/9750476051,https://shopping-phinf.pstatic.net/main_8729497/87294978324.1.jpg,11000,,솔가 공식스토어,87294978324,3,솔가,솔가,식품,건강식품,비타민제,비타민D
"닥터파이토 유기농 비타민D3 2000IU 성인남녀 임산부어린이 비타민D 60정, 3개",https://shopping.naver.com/outlink/itemdetail/6162222140,https://shopping-phinf.pstatic.net/main_8370672/83706721717.40.jpg,72000,,닥터파이토,83706721717,3,닥터파이토,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
종근당 비타민D3 2000IU 플러스 비타민E 아연 90캡슐 4병(12개월분)+비타C젤리 샤인머스켓맛 1봉,https://smartstore.naver.com/main/products/5397501092,https://shopping-phinf.pstatic.net/main_8294199/82941994618.35.jpg,36900,,그린코어몰,82941994618,3,종근당,알파바이오,식품,건강식품,비타민제,비타민D
"닥터써니디드롭스 1000 IU 6ml, 1개",https://search.shopping.naver.com/catalog/51929028528,https://shopping-phinf.pstatic.net/main_5192902/51929028528.20241213203128.jpg,39500,,네이버,51929028528,1,,,식품,건강식품,비타민제,비타민D
"락티브 우리아이 비타민D 드롭 10ml, 4개",https://search.shopping.naver.com/catalog/51929530036,https://shopping-phinf.pstatic.net/main_5192953/51929530036.20241213221203.jpg,57000,,네이버,51929530036,1,락티브,코스맥스엔비티,식품,건강식품,비타민제,비타민D
"닥터썬데이D 비타민D 패밀리 1000IU 15ml, 1개",https://search.shopping.naver.com/catalog/51929574165,https://shopping-phinf.pstatic.net/main_5192957/51929574165.20241213221701.jpg,16810,,네이버,51929574165,1,닥터썬데이D,코스맥스엔비티,식품,건강식품,비타민제,비타민D
"뉴트리원 정우성 퓨어 비타민D 3 3000IU 60정, 3개",https://smartstore.naver.com/main/products/6163874300,https://shopping-phinf.pstatic.net/main_8370837/83708373877.31.jpg,38600,,뉴트리원공식스토어,83708373877,3,뉴트리원,노바렉스,식품,건강식품,비타민제,비타민D
"다나음 하이포텐시 비타민D 5000IU 280mg x 90캡슐, 2개",https://search.shopping.naver.com/catalog/51929145923,https://shopping-phinf.pstatic.net/main_5192914/51929145923.20241213203808.jpg,29980,,네이버,51929145923,1,다나음,알피바이오,식품,건강식품,비타민제,비타민D
"YDY뉴트리션 썬 비타민D3 2500IU 130mg x 60캡슐, 1개",https://search.shopping.naver.com/catalog/51929472300,https://shopping-phinf.pstatic.net/main_5192947/51929472300.20241213220329.jpg,27990,,네이버,51929472300,1,YDY뉴트리션,알피바이오,식품,건강식품,비타민제,비타민D
"고려은단 메가도스D 비타민D3 2000IU 츄어블 90정, 3개 (9개월분)",https://smartstore.naver.com/main/products/5866594510,https://shopping-phinf.pstatic.net/main_8341109/83411093924.19.jpg,26900,,고려은단몰,83411093924,3,고려은단,고려은단헬스케어,식품,건강식품,비타민제,비타민D
"뉴트리모어 퓨어 비타민D 2000IU 130mg x 30캡슐, 1개",https://search.shopping.naver.com/catalog/51929506558,https://shopping-phinf.pstatic.net/main_5192950/51929506558.20241213221254.jpg,14649,,네이버,51929506558,1,뉴트리모어,알피바이오,식품,건강식품,비타민제,비타민D
"담백하루 비타민D 2000IU 에센스 130mg x 30캡슐, 4개",https://search.shopping.naver.com/catalog/51929254585,https://shopping-phinf.pstatic.net/main_5192925/51929254585.20241213210829.jpg,33490,,네이버,51929254585,1,담백하루,알피바이오,식품,건강식품,비타민제,비타민D
"위드바인 비타민D 액상 15ml, 1개",https://search.shopping.naver.com/catalog/55594795607,https://shopping-phinf.pstatic.net/main_5559479/55594795607.20250702113929.jpg,21900,,네이버,55594795607,1,,엔피케이,식품,건강식품,비타민제,비타민D
"유한메디카 비타민D 엔 탑 60캡슐, 4개",https://search.shopping.naver.com/catalog/57905208148,https://shopping-phinf.pstatic.net/main_5790520/57905208148.20251125152024.jpg,19140,,네이버,57905208148,1,유한메디카,유한메디카,식품,건강식품,비타민제,비타민D
"일양약품 비타민D 2000IU 플러스 500mg x 100캡슐, 1개",https://search.shopping.naver.com/catalog/51929206236,https://shopping-phinf.pstatic.net/main_5192920/51929206236.20241213205448.jpg,10960,,네이버,51929206236,1,일양약품,일양약품,식품,건강식품,비타민제,비타민D
"뉴트라비타 유기농 비타민D 4000IU 500mg x 60정, 1개",https://search.shopping.naver.com/catalog/51929487574,https://shopping-phinf.pstatic.net/main_5192948/51929487574.20241213220836.jpg,27500,,네이버,51929487574,1,뉴트라비타,한국씨엔에스팜,식품,건강식품,비타민제,비타민D
뉴로랩스 비타민D 5000IU 8개월분 성인 어린이 임산부 비타민D3,https://smartstore.naver.com/main/products/12924734148,https://shopping-phinf.pstatic.net/main_9046924/90469245139.jpg,65000,,뉴로랩스,90469245139,2,뉴로랩스,비오팜,식품,건강식품,비타민제,비타민D
프리솔라 비타민D 2000IU 8개월분 성인 어린이 임산부 비타민D3,https://smartstore.naver.com/main/products/5685590174,https://shopping-phinf.pstatic.net/main_8323008/83230088003.3.jpg,67500,,프리솔라,83230088003,3,프리솔라,알피바이오,식품,건강식품,비타민제,비타민D
"닥터썬데이D 골드 2000IU 15ml, 1개",https://search.shopping.naver.com/catalog/51929478148,https://shopping-phinf.pstatic.net/main_5192947/51929478148.20241213220358.jpg,16900,,네이버,51929478148,1,닥터썬데이D,코스맥스엔비티,식품,건강식품,비타민제,비타민D
"PH365 비타민D 아연 베이비 2g x 30포, 1개",https://search.shopping.naver.com/catalog/55323314778,https://shopping-phinf.pstatic.net/main_5532331/55323314778.20250616120134.jpg,19000,,네이버,55323314778,1,PH365,내츄럴엔,식품,건강식품,비타민제,비타민D
"마미앤대디 비건 식물성 비타민D 2000IU 150mg x 60캡슐, 4개",https://search.shopping.naver.com/catalog/51929485818,https://shopping-phinf.pstatic.net/main_5192948/51929485818.20250203143629.jpg,59700,,네이버,51929485818,1,마미앤대디,한풍네이처팜,식품,건강식품,비타민제,비타민D
"나우푸드 비타민D3 3000IU 90캡슐, 2개",https://smartstore.naver.com/main/products/5127853139,https://shopping-phinf.pstatic.net/main_8267237/82672373720.5.jpg,35000,,나우푸드코리아,82672373720,3,나우푸드,노바렉스,식품,건강식품,비타민제,비타민D
"고려은단 메가도스D 비타민D3 4000IU 200mg x 90정, 1개",https://search.shopping.naver.com/catalog/56116281404,https://shopping-phinf.pstatic.net/main_5611628/56116281404.20250805154548.jpg,9900,,네이버,56116281404,1,고려은단,고려은단헬스케어,식품,건강식품,비타민제,비타민D
"닥터에디션 써니디 츄어블 1000IU 1200mg x 60정, 1개",https://search.shopping.naver.com/catalog/58709084080,https://shopping-phinf.pstatic.net/main_5870908/58709084080.20260129105018.jpg,23000,,네이버,58709084080,1,닥터에디션,팜크로스,식품,건강식품,비타민제,비타민D
"닥터에디션 키즈 젤리쑥쑥 칼슘 앤 비타민D 15g x 30포, 1개",https://search.shopping.naver.com/catalog/58685575074,https://shopping-phinf.pstatic.net/main_5868557/58685575074.20260127170716.jpg,32000,,네이버,58685575074,1,닥터에디션,코스맥스바이오,식품,건강식품,비타민제,비타민D
"트루엔 비타민D3 2000IU 130mg x 90캡슐, 1개",https://search.shopping.naver.com/catalog/51929527837,https://shopping-phinf.pstatic.net/main_5192952/51929527837.20241213220947.jpg,22360,,네이버,51929527837,1,트루엔,코스맥스바이오,식품,건강식품,비타민제,비타민D
"락피도 비타민D 드롭스 400IU / 햇빛 에너지 국민 비타민D 10ml, 2개",https://smartstore.naver.com/main/products/11631189185,https://shopping-phinf.pstatic.net/main_8917569/89175699591.1.jpg,20900,,락피도,89175699591,3,락피도,팜텍코리아,식품,건강식품,비타민제,비타민D
